TranscriptID	GeneID	TranscriptCategory	GeneSymbol
XM_049901953.1	LOC126086005	mRNA	ATP9B
XM_049901954.1	LOC126086005	mRNA	ATP9B
XM_049901955.1	LOC126086005	mRNA	ATP9B
XM_049901956.1	LOC126086005	mRNA	ATP9B
XM_049901957.1	LOC126086006	mRNA	VSIG10L
XM_049901958.1	LOC126086007	mRNA	ZNF175
XM_049901959.1	LOC126086007	mRNA	ZNF175
XM_049901960.1	LOC126086008	mRNA	LOC126086008
XM_049901961.1	LOC126086010	mRNA	SIGLEC5
XM_049901962.1	LOC126086010	mRNA	SIGLEC5
XM_049901963.1	LOC126086010	mRNA	SIGLEC5
XM_049901964.1	LOC126086010	mRNA	SIGLEC5
XM_049901965.1	LOC126086011	mRNA	LOC126086011
XM_049901966.1	LOC126086011	mRNA	LOC126086011
XM_049901967.1	LOC126086012	mRNA	LOC126086012
XM_049901968.1	LOC126086012	mRNA	LOC126086012
XM_049901969.1	LOC126086012	mRNA	LOC126086012
XM_049901970.1	LOC126086012	mRNA	LOC126086012
XM_049901971.1	LOC126086012	mRNA	LOC126086012
XM_049901972.1	LOC126086013	mRNA	LOC126086013
XM_049901973.1	LOC126086015	mRNA	LOC126086015
XM_049901974.1	LOC126086015	mRNA	LOC126086015
XM_049901975.1	LOC126086016	mRNA	LOC126086016
XM_049901976.1	LOC126086014	mRNA	TNFAIP3
XM_049901977.1	LOC126086017	mRNA	LOC126086017
XM_049901978.1	LOC126086017	mRNA	LOC126086017
XM_049901979.1	LOC126086019	mRNA	IGLON5
XM_049901980.1	LOC126086020	mRNA	ETFB
XM_049901981.1	LOC126086021	mRNA	LOC126086021
XM_049901982.1	C11H19orf84	mRNA	C11H19orf84
XM_049901983.1	LOC126086024	mRNA	NKG7
XM_049901984.1	LOC126086024	mRNA	NKG7
XM_049901985.1	LOC126086025	mRNA	LIM2
XM_049901986.1	LOC126086023	mRNA	ARFGEF3
XM_049901987.1	LOC126086026	mRNA	SIGLECL1
XM_049901988.1	LOC126086027	mRNA	LOC126086027
XM_049901989.1	LOC126086028	mRNA	SPACA6
XM_049901990.1	LOC126086031	mRNA	CCDC102B
XM_049901991.1	LOC126086031	mRNA	CCDC102B
XM_049901992.1	LOC126086023	mRNA	ARFGEF3
XM_049901993.1	LOC126086031	mRNA	CCDC102B
XM_049901994.1	LOC126086031	mRNA	CCDC102B
XM_049901995.1	LOC126086031	mRNA	CCDC102B
XM_049901996.1	LOC126086031	mRNA	CCDC102B
XM_049901997.1	LOC126086031	mRNA	CCDC102B
XM_049901998.1	LOC126086031	mRNA	CCDC102B
XM_049901999.1	LOC126086031	mRNA	CCDC102B
XM_049902000.1	LOC126086032	mRNA	TMX3
XM_049902001.1	LOC126086033	mRNA	CD226
XM_049902002.1	LOC126086033	mRNA	CD226
XM_049902003.1	LOC126086033	mRNA	CD226
XM_049902004.1	LOC126086035	mRNA	DOK6
XM_049902005.1	LOC126086036	mRNA	LOC126086036
XM_049902006.1	LOC126086034	mRNA	HEBP2
XM_049902007.1	LOC126086036	mRNA	LOC126086036
XM_049902008.1	LOC126086036	mRNA	LOC126086036
XM_049902009.1	LOC126086036	mRNA	LOC126086036
XM_049902010.1	LOC126086036	mRNA	LOC126086036
XM_049902011.1	LOC126086036	mRNA	LOC126086036
XM_049902012.1	LOC126086036	mRNA	LOC126086036
XM_049902013.1	LOC126086036	mRNA	LOC126086036
XM_049902014.1	LOC126086036	mRNA	LOC126086036
XM_049902015.1	LOC126086036	mRNA	LOC126086036
XM_049902016.1	LOC126086036	mRNA	LOC126086036
XM_049902017.1	LOC126086036	mRNA	LOC126086036
XM_049902018.1	LOC126086036	mRNA	LOC126086036
XM_049902019.1	LOC126086036	mRNA	LOC126086036
XM_049902020.1	LOC126086036	mRNA	LOC126086036
XM_049902021.1	LOC126086037	mRNA	PERP
XM_049902022.1	LOC126086038	mRNA	LOC126086038
XM_049902023.1	LOC126086039	mRNA	LOC126086039
XM_049902024.1	LOC126086039	mRNA	LOC126086039
XM_049902025.1	LOC126086039	mRNA	LOC126086039
XM_049902026.1	LOC126086039	mRNA	LOC126086039
XM_049902027.1	LOC126086039	mRNA	LOC126086039
XM_049902028.1	LOC126086039	mRNA	LOC126086039
XM_049902029.1	LOC126086039	mRNA	LOC126086039
XM_049902030.1	LOC126086039	mRNA	LOC126086039
XM_049902031.1	LOC126086039	mRNA	LOC126086039
XM_049902032.1	LOC126086039	mRNA	LOC126086039
XM_049902033.1	LOC126086039	mRNA	LOC126086039
XM_049902034.1	LOC126086039	mRNA	LOC126086039
XM_049902035.1	LOC126086039	mRNA	LOC126086039
XM_049902036.1	LOC126086039	mRNA	LOC126086039
XM_049902037.1	LOC126086041	mRNA	SMIM28
XM_049902038.1	LOC126086039	mRNA	LOC126086039
XM_049902039.1	LOC126086039	mRNA	LOC126086039
XM_049902040.1	LOC126086039	mRNA	LOC126086039
XM_049902041.1	LOC126086039	mRNA	LOC126086039
XM_049902042.1	LOC126086039	mRNA	LOC126086039
XM_049902043.1	LOC126086039	mRNA	LOC126086039
XM_049902044.1	LOC126086039	mRNA	LOC126086039
XM_049902045.1	LOC126086039	mRNA	LOC126086039
XM_049902046.1	LOC126086039	mRNA	LOC126086039
XM_049902047.1	LOC126086039	mRNA	LOC126086039
XM_049902048.1	LOC126086042	mRNA	LOC126086042
XM_049902049.1	LOC126086043	mRNA	LOC126086043
XM_049902050.1	LOC126086044	mRNA	LOC126086044
XM_049902051.1	LOC126086044	mRNA	LOC126086044
XM_049902052.1	LOC126086044	mRNA	LOC126086044
XM_049902053.1	LOC126086044	mRNA	LOC126086044
XM_049902054.1	LOC126086044	mRNA	LOC126086044
XM_049902055.1	LOC126086044	mRNA	LOC126086044
XM_049902056.1	LOC126086044	mRNA	LOC126086044
XM_049902057.1	LOC126086044	mRNA	LOC126086044
XM_049902058.1	LOC126086045	mRNA	LOC126086045
XM_049902059.1	LOC126086045	mRNA	LOC126086045
XM_049902060.1	LOC126086045	mRNA	LOC126086045
XM_049902061.1	LOC126086045	mRNA	LOC126086045
XM_049902062.1	LOC126086045	mRNA	LOC126086045
XM_049902063.1	LOC126086045	mRNA	LOC126086045
XM_049902064.1	LOC126086045	mRNA	LOC126086045
XM_049902065.1	LOC126086045	mRNA	LOC126086045
XM_049902066.1	LOC126086047	mRNA	LOC126086047
XM_049902067.1	LOC126086047	mRNA	LOC126086047
XM_049902068.1	LOC126086048	mRNA	LOC126086048
XM_049902069.1	LOC126086049	mRNA	LOC126086049
XM_049902070.1	LOC126086040	mRNA	KIAA0408
XM_049902071.1	LOC126086049	mRNA	LOC126086049
XM_049902072.1	LOC126086050	mRNA	LOC126086050
XM_049902073.1	LOC126086050	mRNA	LOC126086050
XM_049902074.1	LOC126086050	mRNA	LOC126086050
XM_049902075.1	LOC126086050	mRNA	LOC126086050
XM_049902076.1	LOC126086050	mRNA	LOC126086050
XM_049902077.1	LOC126086050	mRNA	LOC126086050
XM_049902078.1	LOC126086050	mRNA	LOC126086050
XM_049902079.1	LOC126086050	mRNA	LOC126086050
XM_049902080.1	LOC126086051	mRNA	NHSL1
XM_049902081.1	LOC126086050	mRNA	LOC126086050
XM_049902082.1	LOC126086050	mRNA	LOC126086050
XM_049902083.1	LOC126086050	mRNA	LOC126086050
XM_049902084.1	LOC126086052	mRNA	LOC126086052
XM_049902085.1	LOC126086053	mRNA	LOC126086053
XM_049902086.1	LOC126086053	mRNA	LOC126086053
XM_049902087.1	LOC126086053	mRNA	LOC126086053
XM_049902088.1	LOC126086053	mRNA	LOC126086053
XM_049902089.1	LOC126086051	mRNA	NHSL1
XM_049902090.1	LOC126086054	mRNA	LOC126086054
XM_049902091.1	LOC126086055	mRNA	LOC126086055
XM_049902092.1	LOC126086055	mRNA	LOC126086055
XM_049902093.1	LOC126086055	mRNA	LOC126086055
XM_049902094.1	LOC126086056	mRNA	LOC126086056
XM_049902095.1	LOC126086057	mRNA	ZNF614
XM_049902096.1	LOC126086058	mRNA	HAS1
XM_049902097.1	LOC126086059	mRNA	LOC126086059
XM_049902098.1	LOC126086051	mRNA	NHSL1
XM_049902099.1	LOC126086059	mRNA	LOC126086059
XM_049902100.1	LOC126086060	mRNA	LOC126086060
XM_049902101.1	LOC126086060	mRNA	LOC126086060
XM_049902102.1	LOC126086061	mRNA	LOC126086061
XM_049902103.1	LOC126086061	mRNA	LOC126086061
XM_049902104.1	LOC126086061	mRNA	LOC126086061
XM_049902105.1	LOC126086061	mRNA	LOC126086061
XM_049902106.1	LOC126086061	mRNA	LOC126086061
XM_049902107.1	LOC126086051	mRNA	NHSL1
XM_049902108.1	LOC126086062	mRNA	LOC126086062
XM_049902109.1	LOC126086062	mRNA	LOC126086062
XM_049902110.1	LOC126086062	mRNA	LOC126086062
XM_049902111.1	LOC126086062	mRNA	LOC126086062
XM_049902112.1	LOC126086062	mRNA	LOC126086062
XM_049902113.1	LOC126086063	mRNA	LOC126086063
XM_049902114.1	LOC126086064	mRNA	LOC126086064
XM_049902115.1	LOC126086065	mRNA	LOC126086065
XM_049902116.1	LOC126086065	mRNA	LOC126086065
XM_049902117.1	LOC126086051	mRNA	NHSL1
XM_049902118.1	LOC126086067	mRNA	LOC126086067
XM_049902119.1	LOC126086068	mRNA	LOC126086068
XM_049902120.1	LOC126086068	mRNA	LOC126086068
XM_049902121.1	LOC126086068	mRNA	LOC126086068
XM_049902122.1	LOC126086068	mRNA	LOC126086068
XM_049902123.1	LOC126086068	mRNA	LOC126086068
XM_049902124.1	LOC126086069	mRNA	FPR1
XM_049902125.1	LOC126086073	mRNA	RAX
XM_049902126.1	LOC126086070	mRNA	CCDC28A
XM_049902127.1	LOC126086074	mRNA	ADNP2
XM_049902128.1	LOC126086075	mRNA	LOC126086075
XM_049902129.1	LOC126086075	mRNA	LOC126086075
XM_049902130.1	LOC126086075	mRNA	LOC126086075
XM_049902131.1	LOC126086075	mRNA	LOC126086075
XM_049902132.1	LOC126086075	mRNA	LOC126086075
XM_049902133.1	LOC126086076	mRNA	LOC126086076
XM_049902134.1	LOC126086076	mRNA	LOC126086076
XM_049902135.1	LOC126086076	mRNA	LOC126086076
XM_049902136.1	LOC126086070	mRNA	CCDC28A
XM_049902137.1	LOC126086077	mRNA	PARD6G
XM_049902138.1	LOC126086079	mRNA	LAMA3
XM_049902139.1	LOC126086079	mRNA	LAMA3
XM_049902140.1	LOC126086070	mRNA	CCDC28A
XM_049902141.1	LOC126086082	mRNA	RELCH
XM_049902142.1	LOC126086082	mRNA	RELCH
XM_049902143.1	LOC126086082	mRNA	RELCH
XM_049902144.1	LOC126086082	mRNA	RELCH
XM_049902145.1	LOC126086082	mRNA	RELCH
XM_049902146.1	LOC126086083	mRNA	TNFRSF11A
XM_049902147.1	LOC126086083	mRNA	TNFRSF11A
XM_049902148.1	LOC126086083	mRNA	TNFRSF11A
XM_049902149.1	LOC126086083	mRNA	TNFRSF11A
XM_049902150.1	LOC126086070	mRNA	CCDC28A
XM_049902151.1	LOC126086083	mRNA	TNFRSF11A
XM_049902152.1	LOC126086083	mRNA	TNFRSF11A
XM_049902153.1	LOC126086085	mRNA	YES1
XM_049902154.1	LOC126086040	mRNA	KIAA0408
XM_049902155.1	LOC126086085	mRNA	YES1
XM_049902156.1	LOC126086085	mRNA	YES1
XM_049902157.1	LOC126086085	mRNA	YES1
XM_049902158.1	LOC126086085	mRNA	YES1
XM_049902159.1	LOC126086085	mRNA	YES1
XM_049902160.1	LOC126086087	mRNA	ENOSF1
XM_049902161.1	LOC126086087	mRNA	ENOSF1
XM_049902162.1	LOC126086087	mRNA	ENOSF1
XM_049902163.1	LOC126086087	mRNA	ENOSF1
XM_049902164.1	LOC126086086	mRNA	ECT2L
XM_049902165.1	LOC126086088	mRNA	TYMS
XM_049902166.1	LOC126086089	mRNA	LOC126086089
XM_049902167.1	LOC126086089	mRNA	LOC126086089
XM_049902168.1	LOC126086090	mRNA	LOC126086090
XM_049902169.1	LOC126086090	mRNA	LOC126086090
XM_049902170.1	LOC126086090	mRNA	LOC126086090
XM_049902171.1	LOC126086090	mRNA	LOC126086090
XM_049902172.1	LOC126086090	mRNA	LOC126086090
XM_049902173.1	LOC126086091	mRNA	ZNF569
XM_049902174.1	LOC126086086	mRNA	ECT2L
XM_049902175.1	LOC126086092	mRNA	ZNF567
XM_049902176.1	LOC126086093	mRNA	ZNF382
XM_049902177.1	LOC126086093	mRNA	ZNF382
XM_049902178.1	LOC126086093	mRNA	ZNF382
XM_049902179.1	LOC126086093	mRNA	ZNF382
XM_049902180.1	LOC126086093	mRNA	ZNF382
XM_049902181.1	LOC126086093	mRNA	ZNF382
XM_049902182.1	LOC126086093	mRNA	ZNF382
XM_049902183.1	LOC126086086	mRNA	ECT2L
XM_049902184.1	LOC126086094	mRNA	ZNF527
XM_049902185.1	LOC126086094	mRNA	ZNF527
XM_049902186.1	LOC126086094	mRNA	ZNF527
XM_049902187.1	LOC126086094	mRNA	ZNF527
XM_049902188.1	LOC126086094	mRNA	ZNF527
XM_049902189.1	LOC126086094	mRNA	ZNF527
XM_049902190.1	LOC126086094	mRNA	ZNF527
XM_049902191.1	LOC126086094	mRNA	ZNF527
XM_049902192.1	LOC126086094	mRNA	ZNF527
XM_049902193.1	LOC126086095	mRNA	LOC126086095
XM_049902194.1	LOC126086086	mRNA	ECT2L
XM_049902195.1	LOC126086095	mRNA	LOC126086095
XM_049902196.1	LOC126086095	mRNA	LOC126086095
XM_049902197.1	LOC126086095	mRNA	LOC126086095
XM_049902198.1	LOC126086095	mRNA	LOC126086095
XM_049902199.1	LOC126086095	mRNA	LOC126086095
XM_049902200.1	LOC126086095	mRNA	LOC126086095
XM_049902201.1	LOC126086095	mRNA	LOC126086095
XM_049902202.1	LOC126086095	mRNA	LOC126086095
XM_049902203.1	LOC126086095	mRNA	LOC126086095
XM_049902204.1	LOC126086095	mRNA	LOC126086095
XM_049902205.1	LOC126085925	mRNA	LPP
XM_049902206.1	LOC126086086	mRNA	ECT2L
XM_049902207.1	LOC126086095	mRNA	LOC126086095
XM_049902208.1	LOC126086096	mRNA	LOC126086096
XM_049902209.1	LOC126086096	mRNA	LOC126086096
XM_049902210.1	LOC126086096	mRNA	LOC126086096
XM_049902211.1	LOC126086096	mRNA	LOC126086096
XM_049902212.1	LOC126086096	mRNA	LOC126086096
XM_049902213.1	LOC126086096	mRNA	LOC126086096
XM_049902214.1	LOC126086096	mRNA	LOC126086096
XM_049902215.1	LOC126086097	mRNA	LOC126086097
XM_049902216.1	LOC126086086	mRNA	ECT2L
XM_049902217.1	LOC126086098	mRNA	ZNF568
XM_049902218.1	LOC126086098	mRNA	ZNF568
XM_049902219.1	LOC126086098	mRNA	ZNF568
XM_049902220.1	LOC126086098	mRNA	ZNF568
XM_049902221.1	LOC126086098	mRNA	ZNF568
XM_049902222.1	LOC126086098	mRNA	ZNF568
XM_049902223.1	LOC126086098	mRNA	ZNF568
XM_049902224.1	LOC126086098	mRNA	ZNF568
XM_049902225.1	LOC126086098	mRNA	ZNF568
XM_049902226.1	LOC126086086	mRNA	ECT2L
XM_049902227.1	LOC126086098	mRNA	ZNF568
XM_049902228.1	LOC126086099	mRNA	LOC126086099
XM_049902229.1	LOC126086099	mRNA	LOC126086099
XM_049902230.1	LOC126086099	mRNA	LOC126086099
XM_049902231.1	LOC126086099	mRNA	LOC126086099
XM_049902232.1	LOC126086099	mRNA	LOC126086099
XM_049902233.1	LOC126086099	mRNA	LOC126086099
XM_049902234.1	LOC126086100	mRNA	ZNF570
XM_049902235.1	LOC126086100	mRNA	ZNF570
XM_049902236.1	LOC126086086	mRNA	ECT2L
XM_049902237.1	LOC126086101	mRNA	ZNF565
XM_049902238.1	LOC126086101	mRNA	ZNF565
XM_049902239.1	LOC126086101	mRNA	ZNF565
XM_049902240.1	LOC126086101	mRNA	ZNF565
XM_049902241.1	LOC126086102	mRNA	LOC126086102
XM_049902242.1	LOC126086102	mRNA	LOC126086102
XM_049902243.1	LOC126086102	mRNA	LOC126086102
XM_049902244.1	LOC126086103	mRNA	ZNF793
XM_049902245.1	LOC126086103	mRNA	ZNF793
XM_049902246.1	LOC126086086	mRNA	ECT2L
XM_049902247.1	LOC126086103	mRNA	ZNF793
XM_049902248.1	LOC126086103	mRNA	ZNF793
XM_049902249.1	LOC126086103	mRNA	ZNF793
XM_049902250.1	LOC126086103	mRNA	ZNF793
XM_049902251.1	LOC126086103	mRNA	ZNF793
XM_049902252.1	LOC126086104	mRNA	ZNF829
XM_049902253.1	LOC126086104	mRNA	ZNF829
XM_049902254.1	LOC126086104	mRNA	ZNF829
XM_049902255.1	LOC126086104	mRNA	ZNF829
XM_049902256.1	LOC126086040	mRNA	KIAA0408
XM_049902257.1	LOC126086104	mRNA	ZNF829
XM_049902258.1	LOC126086104	mRNA	ZNF829
XM_049902259.1	LOC126086104	mRNA	ZNF829
XM_049902260.1	LOC126086104	mRNA	ZNF829
XM_049902261.1	LOC126086104	mRNA	ZNF829
XM_049902262.1	LOC126086105	mRNA	REPS1
XM_049902263.1	LOC126086104	mRNA	ZNF829
XM_049902264.1	LOC126086104	mRNA	ZNF829
XM_049902265.1	LOC126086106	mRNA	ZNF146
XM_049902266.1	LOC126086106	mRNA	ZNF146
XM_049902267.1	LOC126086106	mRNA	ZNF146
XM_049902268.1	LOC126086106	mRNA	ZNF146
XM_049902269.1	LOC126086106	mRNA	ZNF146
XM_049902270.1	LOC126086107	mRNA	LOC126086107
XM_049902271.1	LOC126086105	mRNA	REPS1
XM_049902272.1	LOC126086108	mRNA	LOC126086108
XM_049902273.1	LOC126086111	mRNA	GAREM1
XM_049902274.1	LOC126086111	mRNA	GAREM1
XM_049902275.1	LOC126086111	mRNA	GAREM1
XM_049902276.1	LOC126086111	mRNA	GAREM1
XM_049902277.1	LOC126086105	mRNA	REPS1
XM_049902278.1	LOC126086112	mRNA	RNF138
XM_049902279.1	LOC126086112	mRNA	RNF138
XM_049902280.1	LOC126086112	mRNA	RNF138
XM_049902281.1	LOC126086112	mRNA	RNF138
XM_049902282.1	LOC126086113	mRNA	RNF125
XM_049902283.1	LOC126086115	mRNA	HNRNPUL1
XM_049902284.1	LOC126086115	mRNA	HNRNPUL1
XM_049902285.1	LOC126086115	mRNA	HNRNPUL1
XM_049902286.1	LOC126086105	mRNA	REPS1
XM_049902287.1	LOC126086115	mRNA	HNRNPUL1
XM_049902288.1	LOC126086116	mRNA	BCKDHA
XM_049902289.1	LOC126086116	mRNA	BCKDHA
XM_049902290.1	LOC126086117	mRNA	B3GNT8
XM_049902291.1	LOC126086117	mRNA	B3GNT8
XM_049902292.1	LOC126086117	mRNA	B3GNT8
XM_049902293.1	LOC126086117	mRNA	B3GNT8
XM_049902294.1	LOC126086118	mRNA	TGFB1
XM_049902295.1	LOC126086105	mRNA	REPS1
XM_049902296.1	LOC126086119	mRNA	CCDC97
XM_049902297.1	LOC126086119	mRNA	CCDC97
XM_049902298.1	LOC126086120	mRNA	EXOSC5
XM_049902299.1	LOC126086120	mRNA	EXOSC5
XM_049902300.1	LOC126086121	mRNA	TMEM91
XM_049902301.1	LOC126086121	mRNA	TMEM91
XM_049902302.1	LOC126086121	mRNA	TMEM91
XM_049902303.1	LOC126086122	mRNA	B9D2
XM_049902304.1	LOC126086105	mRNA	REPS1
XM_049902305.1	LOC126086122	mRNA	B9D2
XM_049902306.1	LOC126086123	mRNA	CTIF
XM_049902307.1	LOC126086123	mRNA	CTIF
XM_049902308.1	LOC126086123	mRNA	CTIF
XM_049902309.1	LOC126086123	mRNA	CTIF
XM_049902310.1	LOC126086123	mRNA	CTIF
XM_049902311.1	LOC126086124	mRNA	LOC126086124
XM_049902312.1	LOC126086125	mRNA	ZBTB7C
XM_049902313.1	LOC126086125	mRNA	ZBTB7C
XM_049902314.1	LOC126086125	mRNA	ZBTB7C
XM_049902315.1	LOC126086125	mRNA	ZBTB7C
XM_049902316.1	LOC126086125	mRNA	ZBTB7C
XM_049902317.1	LOC126086125	mRNA	ZBTB7C
XM_049902318.1	LOC126086125	mRNA	ZBTB7C
XM_049902319.1	LOC126086125	mRNA	ZBTB7C
XM_049902320.1	LOC126086125	mRNA	ZBTB7C
XM_049902321.1	LOC126086125	mRNA	ZBTB7C
XM_049902322.1	LOC126086125	mRNA	ZBTB7C
XM_049902323.1	LOC126086125	mRNA	ZBTB7C
XM_049902324.1	LOC126086125	mRNA	ZBTB7C
XM_049902325.1	LOC126086127	mRNA	SBK3
XM_049902326.1	LOC126086129	mRNA	LOC126086129
XM_049902327.1	LOC126086131	mRNA	LOC126086131
XM_049902328.1	LOC126086133	mRNA	ST8SIA3
XM_049902329.1	LOC126086130	mRNA	ABRACL
XM_049902330.1	LOC126086134	mRNA	LOC126086134
XM_049902331.1	LOC126086135	mRNA	LOC126086135
XM_049902332.1	LOC126086136	mRNA	LOC126086136
XM_049902333.1	LOC126086138	mRNA	LOC126086138
XM_049902334.1	LOC126086142	mRNA	LOC126086142
XM_049902335.1	LOC126086144	mRNA	DIPK1C
XM_049902336.1	LOC126086141	mRNA	HECA
XM_049902337.1	LOC126086147	mRNA	HSBP1L1
XM_049902338.1	LOC126086148	mRNA	SLC27A5
XM_049902339.1	LOC126086149	mRNA	ZSCAN1
XM_049902340.1	LOC126086150	mRNA	LOC126086150
XM_049902341.1	LOC126086151	mRNA	LOC126086151
XM_049902342.1	LOC126086152	mRNA	LOC126086152
XM_049902343.1	LOC126086153	mRNA	LOC126086153
XM_049902344.1	C11H19orf18	mRNA	C11H19orf18
XM_049902345.1	LOC126086156	mRNA	LOC126086156
XM_049902346.1	LOC126086158	mRNA	LOC126086158
XM_049902347.1	LOC126086159	mRNA	LOC126086159
XM_049902348.1	LOC126086161	mRNA	LOC126086161
XM_049902349.1	LOC126086164	mRNA	DUXA
XM_049902350.1	LOC126086165	mRNA	USP29
XM_049902351.1	LOC126086166	mRNA	LOC126086166
XM_049902352.1	LOC126086163	mRNA	CITED2
XM_049902353.1	LOC126086167	mRNA	LOC126086167
XM_049902354.1	LOC126086168	mRNA	LOC126086168
XM_049902355.1	LOC126086170	mRNA	LOC126086170
XM_049902356.1	LOC126086171	mRNA	LOC126086171
XM_049902357.1	LOC126086173	mRNA	LOC126086173
XM_049902358.1	LOC126086175	mRNA	LOC126086175
XM_049902359.1	LOC126086176	mRNA	LOC126086176
XM_049902360.1	LOC126086177	mRNA	ZNF582
XM_049902361.1	LOC126086145	mRNA	THEMIS
XM_049902362.1	LOC126086181	mRNA	LOC126086181
XM_049902363.1	LOC126086182	partial	LOC126086182
XM_049902364.1	LOC126086183	mRNA	LOC126086183
XM_049902365.1	LOC126086184	mRNA	NLRP11
XM_049902366.1	LOC126086186	mRNA	NLRP9
XM_049902367.1	LOC126086187	mRNA	GARIN5B
XM_049902368.1	LOC126086188	mRNA	PTPRH
XM_049902369.1	LOC126086185	mRNA	ADGRG6
XM_049902370.1	LOC126086189	partial	TNNT1
XM_049902371.1	LOC126086190	mRNA	LOC126086190
XM_049902372.1	LOC126086191	mRNA	LOC126086191
XM_049902373.1	LOC126086194	mRNA	LOC126086194
XM_049902374.1	LOC126086185	mRNA	ADGRG6
XM_049902375.1	LOC126086195	mRNA	LOC126086195
XM_049902376.1	LOC126086198	mRNA	LOC126086198
XM_049902377.1	LOC126086200	mRNA	LOC126086200
XM_049902378.1	LOC126086201	mRNA	LOC126086201
XM_049902379.1	LOC126086185	mRNA	ADGRG6
XM_049902380.1	LOC126086204	mRNA	LOC126086204
XM_049902381.1	LOC126086185	mRNA	ADGRG6
XM_049902382.1	LOC126086210	mRNA	LOC126086210
XM_049902383.1	LOC126086212	mRNA	LOC126086212
XM_049902384.1	LOC126086214	mRNA	LOC126086214
XM_049902385.1	LOC126086185	mRNA	ADGRG6
XM_049902386.1	LOC126086217	mRNA	LOC126086217
XM_049902387.1	LOC126086218	mRNA	LOC126086218
XM_049902388.1	LOC126086219	mRNA	LOC126086219
XM_049902389.1	LOC126086185	mRNA	ADGRG6
XM_049902390.1	LOC126086223	mRNA	LOC126086223
XM_049902391.1	LOC126086224	mRNA	LOC126086224
XM_049902392.1	LOC126086226	mRNA	LOC126086226
XM_049902393.1	LOC126086227	mRNA	LOC126086227
XM_049902394.1	LOC126086185	mRNA	ADGRG6
XM_049902395.1	LOC126086230	mRNA	LOC126086230
XM_049902396.1	LOC126086233	mRNA	CTU1
XM_049902397.1	LOC126086234	mRNA	LOC126086234
XM_049902398.1	LOC126086185	mRNA	ADGRG6
XM_049902399.1	LOC126086235	mRNA	LOC126086235
XM_049902400.1	LOC126086236	mRNA	LOC126086236
XM_049902401.1	LOC126086237	mRNA	LOC126086237
XM_049902402.1	LOC126086238	mRNA	LHB
XM_049902403.1	LOC126086239	mRNA	LOC126086239
XM_049902404.1	LOC126086240	mRNA	PTH2
XM_049902405.1	LOC126086241	partial	LOC126086241
XM_049902406.1	LOC126086185	mRNA	ADGRG6
XM_049902407.1	LOC126086242	mRNA	LOC126086242
XM_049902408.1	LOC126086243	mRNA	LOC126086243
XM_049902409.1	LOC126086244	mRNA	LOC126086244
XM_049902410.1	LOC126086245	mRNA	LOC126086245
XM_049902411.1	LOC126086246	mRNA	LOC126086246
XM_049902412.1	LOC126086247	mRNA	LOC126086247
XM_049902413.1	LOC126086248	mRNA	IGFL1
XM_049902414.1	LOC126086185	mRNA	ADGRG6
XM_049902415.1	LOC126086250	mRNA	LOC126086250
XM_049902416.1	LOC126086252	mRNA	LOC126086252
XM_049902417.1	LOC126086253	mRNA	NOVA2
XM_049902418.1	LOC126086254	mRNA	MEIOSIN
XM_049902419.1	LOC126086255	mRNA	RELB
XM_049902420.1	LOC126086257	mRNA	APOC4
XM_049902421.1	LOC126086258	mRNA	CEACAM19
XM_049902422.1	LOC126086256	mRNA	VTA1
XM_049902423.1	LOC126086260	mRNA	LOC126086260
XM_049902424.1	LOC126086261	mRNA	LOC126086261
XM_049902425.1	LOC126086263	mRNA	ZNF285
XM_049902426.1	LOC126086264	mRNA	LOC126086264
XM_049902427.1	LOC126086268	mRNA	LOC126086268
XM_049902428.1	LOC126086269	mRNA	LOC126086269
XM_049902429.1	LOC126086267	mRNA	HIVEP2
XM_049902430.1	LOC126086271	mRNA	LOC126086271
XM_049902431.1	LOC126086272	mRNA	LOC126086272
XM_049902432.1	LOC126086267	mRNA	HIVEP2
XM_049902433.1	LOC126086278	partial	LOC126086278
XM_049902434.1	LOC126086279	mRNA	ZNF223
XM_049902435.1	LOC126086281	mRNA	ZNF45
XM_049902436.1	LOC126086282	mRNA	LOC126086282
XM_049902437.1	LOC126086283	mRNA	LOC126086283
XM_049902438.1	LOC126086249	mRNA	RNF146
XM_049902439.1	LOC126086267	mRNA	HIVEP2
XM_049902440.1	LOC126086284	mRNA	LOC126086284
XM_049902441.1	LOC126086286	mRNA	LOC126086286
XM_049902442.1	LOC126086289	mRNA	LOC126086289
XM_049902443.1	LOC126086290	mRNA	LOC126086290
XM_049902444.1	LOC126086267	mRNA	HIVEP2
XM_049902445.1	LOC126086292	mRNA	LOC126086292
XM_049902446.1	LOC126086293	mRNA	LOC126086293
XM_049902447.1	LOC126086294	mRNA	LOC126086294
XM_049902448.1	LOC126086267	mRNA	HIVEP2
XM_049902449.1	LOC126086297	mRNA	LOC126086297
XM_049902450.1	LOC126086298	mRNA	LOC126086298
XM_049902451.1	LOC126086299	mRNA	LOC126086299
XM_049902452.1	LOC126086300	mRNA	LOC126086300
XM_049902453.1	LOC126086301	mRNA	LOC126086301
XM_049902454.1	LOC126086302	mRNA	LOC126086302
XM_049902455.1	LOC126086303	mRNA	LOC126086303
XM_049902456.1	LOC126086267	mRNA	HIVEP2
XM_049902457.1	LOC126086305	mRNA	LOC126086305
